variant,threshold,pressure_state,activation_state,exit,leg,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,trade_count,win_rate,early_half_net,late_half_net,top_5_day_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
q50_all_edge40_next_0934_close_positive_signal_inverse_c10,q50,all,edge40,next_0934_close,positive_signal_inverse,10,0.06810073172821218,0.2524951961736623,,True,69,0.5507246376811594,0.29216496788940605,-0.22406423616119386,7.394084271881499,0.0037833739849006767,11,0,0.009433134930744661,9,0,-0.01429500095991959,8,0
q60_edge33_edge40_next_0934_close_positive_signal_inverse_c10,q60,edge33,edge40,next_0934_close,positive_signal_inverse,10,0.12369178205179931,0.25876362921934065,,True,46,0.5652173913043478,0.32781169997008786,-0.20411991791828854,3.422128986699992,0.006871765669544406,9,0,0.008910050565556752,7,0,-0.01377878685270395,6,0
q40_edge20_always_next_0934_close_positive_signal_inverse_c10,q40,edge20,always,next_0934_close,positive_signal_inverse,10,0.09431266936961591,0.36115904294539075,,True,79,0.5189873417721519,0.517524387915308,-0.42321171854569206,5.792802632625964,0.005239592742756439,10,0,0.00888085341018084,8,0,-0.025338102280476515,7,0
q60_all_edge40_next_0934_close_positive_signal_inverse_c10,q60,all,edge40,next_0934_close,positive_signal_inverse,10,0.12147180961377646,0.27054195199857933,,True,54,0.5555555555555556,0.37222919060190063,-0.25075738098812417,3.891054673622561,0.006748433867432025,10,0,0.008762052403021895,8,0,-0.020512997627080448,7,0
q40_edge33_edge40_next_0934_close_negative_signal_bull_c10,q40,edge33,edge40,next_0934_close,negative_signal_bull,10,0.2094349511467556,0.2597505166810956,91.0,False,57,0.5263157894736842,-0.07652429300127706,0.28595924414803264,1.9827411338896532,0.011635275063708643,5,3,0.00865993587442664,5,2,0.019756742476513683,3,2
q50_edge25_edge40_next_0934_close_positive_signal_inverse_c10,q50,edge25,edge40,next_0934_close,positive_signal_inverse,10,0.10831118483951063,0.25013228925412034,,True,48,0.5625,0.3412668412604486,-0.23295565642093796,3.9080842242031255,0.00601728804663948,9,1,0.008602789300959776,7,0,-0.012181137671124406,6,0
q40_edge20_edge20_next_0934_close_negative_signal_bull_c10,q40,edge20,edge20,next_0934_close,negative_signal_bull,10,0.14732355695703903,0.10371991286354802,67.0,False,30,0.5333333333333333,0.03434347436285312,0.1129800825941859,2.2967667292795966,0.008184642053168835,6,6,0.008578668175838708,5,5,0.005687522092931506,4,4
q40_edge20_edge40_next_0934_close_both_reversal_c10,q40,edge20,edge40,next_0934_close,both_reversal,10,0.1685469971675917,0.2882306254626695,,True,86,0.5232558139534884,0.2880625034611548,-0.11951550629356311,2.861625624761247,0.009363722064866206,7,1,0.00845913945894355,6,0,-0.019094550845793413,5,0
q40_all_edge20_next_0934_close_positive_signal_inverse_c10,q40,all,edge20,next_0934_close,positive_signal_inverse,10,0.12309903363798003,0.20959473078401109,,True,72,0.5555555555555556,0.293644739375043,-0.17054570573706296,3.8851537001306555,0.006838835202110001,9,1,0.008438897999173255,7,1,-0.01255983403980083,6,1
q40_edge25_edge40_next_open_negative_signal_bull_c10,q40,edge25,edge40,next_open,negative_signal_bull,10,0.1142991020891434,0.2084869175655637,74.0,False,47,0.5106382978723404,-0.07620298807321813,0.19050209016236153,2.781844998916876,0.0063499501160635225,6,5,0.008200146776731051,5,4,0.01060931612006046,4,3
q50_edge33_always_next_0934_close_positive_signal_inverse_c10,q50,edge33,always,next_0934_close,positive_signal_inverse,10,0.02473177166451057,0.3977648981688438,,True,88,0.5340909090909091,0.3115989894224448,-0.2868672177579342,22.090398004048726,0.0013739873146950317,10,0,0.008122448103653708,7,0,-0.019090886880763613,6,0
q40_edge25_edge40_next_0934_close_positive_signal_inverse_c10,q40,edge25,edge40,next_0934_close,positive_signal_inverse,10,0.15497910350652422,0.24247614020312738,,True,52,0.5576923076923077,0.34902716921765886,-0.19404806571113464,2.7615412912368553,0.008609950194806901,8,1,0.008114813324069114,7,0,-0.012791107642237731,6,0
q50_edge20_edge40_next_0934_close_positive_signal_inverse_c10,q50,edge20,edge40,next_0934_close,positive_signal_inverse,10,0.09950982485816473,0.25163071898015255,,True,45,0.5555555555555556,0.3104088404164932,-0.21089901555832846,4.253743119127896,0.005528323603231374,9,1,0.008016031968870048,7,0,-0.012914584336236564,6,0
q50_all_edge10_next_0934_close_positive_signal_inverse_c5,q50,all,edge10,next_0934_close,positive_signal_inverse,5,0.022814920991082177,0.2853259359555719,,True,53,0.5471698113207547,0.3849818550445824,-0.3621669340535002,20.21568841692083,0.0012674956106156765,11,1,0.007701365485084118,9,1,-0.02569107918515724,8,1
q40_all_edge10_next_open_positive_signal_inverse_c10,q40,all,edge10,next_open,positive_signal_inverse,10,0.009688512703371566,0.2631157711542623,,True,61,0.5409836065573771,0.22719628589335283,-0.21750777318998127,51.30602738220328,0.0005382507057428647,12,1,0.007652918664199674,9,1,-0.023180911444435265,8,1
q40_all_edge40_next_0934_close_positive_signal_inverse_c5,q40,all,edge40,next_0934_close,positive_signal_inverse,5,0.12021903685757451,0.23898495286846694,,True,78,0.5384615384615384,0.36427639561875813,-0.24405735876118362,4.230133285609948,0.006678835380976362,10,0,0.0075345827327399995,9,0,-0.01791819120742542,8,0
q40_edge20_edge40_next_0934_close_positive_signal_inverse_c10,q40,edge20,edge40,next_0934_close,positive_signal_inverse,10,0.14617774352517832,0.24388398655339977,,True,49,0.5510204081632653,0.3788162732389181,-0.23263852971373977,2.927813655424362,0.008120985751398795,8,1,0.007528055991979388,7,0,-0.01352455430734989,6,0
q50_edge33_edge40_next_0934_close_positive_signal_inverse_c10,q50,edge33,edge40,next_0934_close,positive_signal_inverse,10,0.0979238082545546,0.29413095910203313,,True,58,0.5689655172413793,0.31118479305899904,-0.21326098480444444,4.322638593422477,0.005440211569697478,9,0,0.007192185645740438,7,0,-0.010546974494966943,6,0
q40_all_always_next_0934_close_positive_signal_inverse_c5,q40,all,always,next_0934_close,positive_signal_inverse,5,-0.008863418278279744,0.38509016166678084,,True,113,0.504424778761062,0.3903272771595112,-0.39919069543779095,,-0.0004924121265710969,11,0,0.007142763038995666,9,0,-0.028698039616127425,8,0
q40_edge33_edge40_next_0934_close_positive_signal_inverse_c10,q40,edge33,edge40,next_0934_close,positive_signal_inverse,10,0.1503337969146512,0.28454326204117225,,True,64,0.5625,0.31860295187885757,-0.16826915496420636,2.8468727750893854,0.00835187760636951,7,0,0.007087014335055312,6,0,-0.01067843863332335,5,0
q40_edge33_edge40_next_open_negative_signal_bull_c5,q40,edge33,edge40,next_open,negative_signal_bull,5,0.14917291514487885,0.24580312690764422,80.0,False,57,0.5614035087719298,-0.09277878341563484,0.24195169856051368,2.2564665544981652,0.008287384174715492,5,3,0.005800923249551297,5,2,0.017094248423784864,3,2
q40_edge33_always_next_0934_close_positive_signal_inverse_c10,q40,edge33,always,next_0934_close,positive_signal_inverse,10,0.019475541469555435,0.414167718033613,,True,96,0.5208333333333334,0.4141912284174081,-0.39471568694785264,28.052348648089435,0.001081974526086413,9,0,0.005401568323104618,7,0,-0.022491986606449976,6,0
q50_all_always_next_0934_close_positive_signal_inverse_c10,q50,all,always,next_0934_close,positive_signal_inverse,10,-0.10636134669410702,0.41351136864315013,,True,101,0.5148514851485149,0.2689505697889979,-0.3753119164831049,,-0.005908963705228167,12,0,0.005187300897429847,9,0,-0.029309033959751363,8,0
q40_edge20_edge40_next_open_negative_signal_bull_c5,q40,edge20,edge40,next_open,negative_signal_bull,5,0.0680522318097535,0.17657120570715898,82.0,False,37,0.5675675675675675,-0.12681398908199182,0.19486622089174532,4.493509475809981,0.003780679544986306,6,6,0.004850355424771724,5,5,0.0006354476353829149,5,3
q50_all_edge10_next_0934_close_positive_signal_inverse_c10,q50,all,edge10,next_0934_close,positive_signal_inverse,10,-0.03018507900891787,0.3088364841642047,,True,53,0.5471698113207547,0.35898185504458235,-0.3891669340535002,,-0.0016769488338287705,11,1,0.004434698818417448,9,1,-0.028607745851823907,8,1
q40_all_edge10_next_0934_close_positive_signal_inverse_c5,q40,all,edge10,next_0934_close,positive_signal_inverse,5,0.047705502202308625,0.3249120455674307,,True,61,0.5409836065573771,0.4215934784278026,-0.37388797622549397,9.931543952735066,0.0026503056779060346,11,1,0.004320965025870397,9,1,-0.02991657975917439,8,1
q40_edge20_edge40_next_0934_close_negative_signal_bull_c5,q40,edge20,edge40,next_0934_close,negative_signal_bull,5,0.05936925364241341,0.21658040396754533,91.0,False,37,0.4864864864864865,-0.13673196252514452,0.19610121616755793,5.851599122128719,0.0032982918690229674,6,6,0.0031310834669641646,5,5,-0.002903329871776855,5,3
q40_all_edge40_next_0934_close_positive_signal_inverse_c10,q40,all,edge40,next_0934_close,positive_signal_inverse,10,0.04221903685757444,0.2571530534148824,,True,78,0.5384615384615384,0.3252763956187581,-0.28305735876118365,11.926907548220285,0.0023455020476430247,10,0,0.0028012493994066614,9,0,-0.02258485787409209,8,0
q40_edge20_edge40_next_open_negative_signal_bull_c10,q40,edge20,edge40,next_open,negative_signal_bull,10,0.031052231809753472,0.18972498883723793,88.0,False,37,0.5135135135135135,-0.14481398908199183,0.1758662208917453,9.686690165460696,0.0017251239894307486,7,6,0.002650355424771722,6,5,-0.002031219031283754,6,3
q40_edge33_edge40_next_open_negative_signal_bull_c10,q40,edge33,edge40,next_open,negative_signal_bull,10,0.0921729151448788,0.2688202634607898,109.0,False,57,0.5263157894736842,-0.12077878341563486,0.21295169856051366,3.597626193553629,0.005120717508048822,6,3,0.002334256582884627,6,2,0.013344248423784863,4,2
q40_edge20_edge40_next_0934_close_negative_signal_bull_c10,q40,edge20,edge40,next_0934_close,negative_signal_bull,10,0.022369253642413378,0.2280114026081021,91.0,False,37,0.4864864864864865,-0.15473196252514454,0.17710121616755792,15.306951137885264,0.00124273631346741,7,6,0.0009310834669641628,6,5,-0.005569996538443524,6,3
q40_all_edge10_next_0934_close_positive_signal_inverse_c10,q40,all,edge10,next_0934_close,positive_signal_inverse,10,-0.01329449779769143,0.3499767100150496,,True,61,0.5409836065573771,0.39159347842780257,-0.404887976225494,,-0.0007385832109828572,11,1,0.0006542983592037273,9,1,-0.03333324642584106,8,1
q40_all_always_next_0934_close_positive_signal_inverse_c10,q40,all,always,next_0934_close,positive_signal_inverse,10,-0.12186341827827984,0.4412881673226038,,True,113,0.504424778761062,0.33432727715951116,-0.456190695437791,,-0.00677018990434888,11,0,0.0004760963723289935,9,0,-0.035198039616127434,8,0
